Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study
SRR28352870,AMPLICON,597,55139692,PRJNA1088414,SAMN40468581,Metagenome or environmental,32634169,FISABIO,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958254,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,18_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,18_pre_16S,patient_18_pre_transplant,SRP495415
SRR28352871,AMPLICON,596,50076768,PRJNA1088414,SAMN40468580,Metagenome or environmental,29473909,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958253,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,18_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,18_post_16S,patient_18_post_transplant,SRP495415
SRR28352872,AMPLICON,598,99714116,PRJNA1088414,SAMN40468579,Metagenome or environmental,60538156,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958252,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,17_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,17_pre_16S,patient_17_pre_transplant,SRP495415
SRR28352873,AMPLICON,597,50901612,PRJNA1088414,SAMN40468578,Metagenome or environmental,30174077,FISABIO,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958251,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,17_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,17_post_16S,patient_17_post_transplant,SRP495415
SRR28352874,AMPLICON,598,115301852,PRJNA1088414,SAMN40468560,Metagenome or environmental,65774976,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958250,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,10_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,10_pre_16S,patient_10_pre_transplant,SRP495415
SRR28352875,AMPLICON,597,116866104,PRJNA1088414,SAMN40468577,Metagenome or environmental,80485851,FISABIO,2016,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958249,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,16_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,16_pre_16S,patient_16_pre_transplant,SRP495415
SRR28352876,AMPLICON,597,135237390,PRJNA1088414,SAMN40468576,Metagenome or environmental,91696553,FISABIO,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958248,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,15_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,15_pre_16S,patient_15_pre_transplant,SRP495415
SRR28352877,AMPLICON,596,77534954,PRJNA1088414,SAMN40468729,Metagenome or environmental,49125222,FISABIO,2016,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958247,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,99_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,99_pre_16S,patient_99_pre_transplant,SRP495415
SRR28352878,AMPLICON,597,77574623,PRJNA1088414,SAMN40468728,Metagenome or environmental,50751865,FISABIO,2016,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958246,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,99_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,99_post_16S,patient_99_post_transplant,SRP495415
SRR28352879,AMPLICON,598,40326144,PRJNA1088414,SAMN40468575,Metagenome or environmental,25175840,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958245,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,15_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,15_post_16S,patient_15_post_transplant,SRP495415
SRR28352880,AMPLICON,598,96862316,PRJNA1088414,SAMN40468727,Metagenome or environmental,62941278,FISABIO,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958244,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,98_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,98_pre_16S,patient_98_pre_transplant,SRP495415
SRR28352881,AMPLICON,597,94625112,PRJNA1088414,SAMN40468726,Metagenome or environmental,59903303,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958243,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,98_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,98_post_16S,patient_98_post_transplant,SRP495415
SRR28352882,AMPLICON,597,77681651,PRJNA1088414,SAMN40468725,Metagenome or environmental,51345924,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958242,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,97_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,97_pre_16S,patient_97_pre_transplant,SRP495415
SRR28352883,AMPLICON,597,79678357,PRJNA1088414,SAMN40468724,Metagenome or environmental,52486617,FISABIO,2016,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958241,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,96_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,96_pre_16S,patient_96_pre_transplant,SRP495415
SRR28352884,AMPLICON,597,50172496,PRJNA1088414,SAMN40468723,Metagenome or environmental,32730569,FISABIO,2016,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958240,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,96_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,96_post_16S,patient_96_post_transplant,SRP495415
SRR28352885,AMPLICON,597,60172717,PRJNA1088414,SAMN40468722,Metagenome or environmental,39120672,FISABIO,2016,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958239,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,95_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,95_pre_16S,patient_95_pre_transplant,SRP495415
SRR28352886,AMPLICON,598,66175707,PRJNA1088414,SAMN40468721,Metagenome or environmental,43582104,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958238,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,95_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,95_post_16S,patient_95_post_transplant,SRP495415
SRR28352887,AMPLICON,598,76797554,PRJNA1088414,SAMN40468720,Metagenome or environmental,50345598,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958237,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,94_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,94_pre_16S,patient_94_pre_transplant,SRP495415
SRR28352888,AMPLICON,598,94541330,PRJNA1088414,SAMN40468719,Metagenome or environmental,62755377,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958236,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,94_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,94_post_16S,patient_94_post_transplant,SRP495415
SRR28352889,AMPLICON,598,94570999,PRJNA1088414,SAMN40468718,Metagenome or environmental,61992245,FISABIO,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958235,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,93_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,93_pre_16S,patient_93_pre_transplant,SRP495415
SRR28352890,AMPLICON,597,137525377,PRJNA1088414,SAMN40468574,Metagenome or environmental,94115124,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958234,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,14_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,14_pre_16S,patient_14_pre_transplant,SRP495415
SRR28352891,AMPLICON,597,87782258,PRJNA1088414,SAMN40468620,Metagenome or environmental,62721913,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958233,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,42_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,42_post_16S,patient_42_post_transplant,SRP495415
SRR28352892,AMPLICON,598,71298787,PRJNA1088414,SAMN40468619,Metagenome or environmental,43567232,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958232,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,41_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,41_pre_16S,patient_41_pre_transplant,SRP495415
SRR28352893,AMPLICON,598,64498700,PRJNA1088414,SAMN40468618,Metagenome or environmental,45483612,FISABIO,2016,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958231,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,40_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,40_pre_16S,patient_40_pre_transplant,SRP495415
SRR28352894,AMPLICON,598,103352148,PRJNA1088414,SAMN40468564,Metagenome or environmental,68302747,FISABIO,2016,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958230,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,101_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,101_pre_16S,patient_101_pre_transplant,SRP495415
SRR28352895,AMPLICON,597,36193735,PRJNA1088414,SAMN40468617,Metagenome or environmental,24949078,FISABIO,2016,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958229,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,40_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,40_post_16S,patient_40_post_transplant,SRP495415
SRR28352896,AMPLICON,596,155265402,PRJNA1088414,SAMN40468616,Metagenome or environmental,115111410,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958228,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,4_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,4_pre_16S,patient_4_pre_transplant,SRP495415
SRR28352897,AMPLICON,597,118024808,PRJNA1088414,SAMN40468615,Metagenome or environmental,82682348,FISABIO,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958227,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,39_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,39_pre_16S,patient_39_pre_transplant,SRP495415
SRR28352898,AMPLICON,597,91703386,PRJNA1088414,SAMN40468614,Metagenome or environmental,63965270,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958226,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,39_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,39_post_16S,patient_39_post_transplant,SRP495415
SRR28352899,AMPLICON,597,92499583,PRJNA1088414,SAMN40468613,Metagenome or environmental,63901262,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958225,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,38_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,38_pre_16S,patient_38_pre_transplant,SRP495415
SRR28352900,AMPLICON,597,111333251,PRJNA1088414,SAMN40468612,Metagenome or environmental,77164985,FISABIO,2016,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958224,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,37_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,37_pre_16S,patient_37_pre_transplant,SRP495415
SRR28352901,AMPLICON,597,79673496,PRJNA1088414,SAMN40468611,Metagenome or environmental,49632832,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958223,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,36_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,36_pre_16S,patient_36_pre_transplant,SRP495415
SRR28352902,AMPLICON,598,135038302,PRJNA1088414,SAMN40468610,Metagenome or environmental,94661476,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958222,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,36_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,36_post_16S,patient_36_post_transplant,SRP495415
SRR28352903,AMPLICON,598,109719449,PRJNA1088414,SAMN40468609,Metagenome or environmental,68288512,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958221,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,35_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,35_pre_16S,patient_35_pre_transplant,SRP495415
SRR28352904,AMPLICON,597,76090688,PRJNA1088414,SAMN40468608,Metagenome or environmental,46180550,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958220,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,34_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,34_pre_16S,patient_34_pre_transplant,SRP495415
SRR28352905,AMPLICON,598,108956025,PRJNA1088414,SAMN40468563,Metagenome or environmental,70239191,FISABIO,2016,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958219,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,101_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,101_post_16S,patient_101_post_transplant,SRP495415
SRR28352906,AMPLICON,598,117573527,PRJNA1088414,SAMN40468607,Metagenome or environmental,83142636,FISABIO,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958218,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,34_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,34_post_16S,patient_34_post_transplant,SRP495415
SRR28352907,AMPLICON,597,107384943,PRJNA1088414,SAMN40468606,Metagenome or environmental,75282438,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958217,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,33_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,33_pre_16S,patient_33_pre_transplant,SRP495415
SRR28352908,AMPLICON,598,112962153,PRJNA1088414,SAMN40468605,Metagenome or environmental,78656675,FISABIO,2016,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958216,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,32_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,32_pre_16S,patient_32_pre_transplant,SRP495415
SRR28352909,AMPLICON,598,113000894,PRJNA1088414,SAMN40468604,Metagenome or environmental,78802383,FISABIO,2016,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958215,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,32_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,32_post_16S,patient_32_post_transplant,SRP495415
SRR28352910,AMPLICON,598,95785230,PRJNA1088414,SAMN40468603,Metagenome or environmental,58437059,FISABIO,2016,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958214,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,31_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,31_pre_16S,patient_31_pre_transplant,SRP495415
SRR28352911,AMPLICON,597,101070637,PRJNA1088414,SAMN40468602,Metagenome or environmental,70180668,FISABIO,2016,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958213,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,31_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,31_post_16S,patient_31_post_transplant,SRP495415
SRR28352912,AMPLICON,597,109780952,PRJNA1088414,SAMN40468601,Metagenome or environmental,68624205,FISABIO,2016,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958212,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,30_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,30_pre_16S,patient_30_pre_transplant,SRP495415
SRR28352913,AMPLICON,597,183785228,PRJNA1088414,SAMN40468600,Metagenome or environmental,136551128,FISABIO,2016,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23958211,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,3_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,3_pre_16S,patient_3_pre_transplant,SRP495415
SRR28352914,AMPLICON,597,143995812,PRJNA1088414,SAMN40468599,Metagenome or environmental,108056796,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958210,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,3_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,3_post_16S,patient_3_post_transplant,SRP495415
SRR28352915,AMPLICON,597,103334887,PRJNA1088414,SAMN40468598,Metagenome or environmental,62988245,FISABIO,2016,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX23958209,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,29_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,29_pre_16S,patient_29_pre_transplant,SRP495415
SRR28352916,AMPLICON,597,108317193,PRJNA1088414,SAMN40468562,Metagenome or environmental,70845392,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23958208,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,100_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,100_pre_16S,patient_100_pre_transplant,SRP495415
SRR28352917,AMPLICON,597,79960295,PRJNA1088414,SAMN40468597,Metagenome or environmental,49416629,FISABIO,2016,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX23958207,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,28_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,28_pre_16S,patient_28_pre_transplant,SRP495415
SRR28352918,AMPLICON,597,106701277,PRJNA1088414,SAMN40468596,Metagenome or environmental,75217913,FISABIO,2016,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958206,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,27_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,27_pre_16S,patient_27_pre_transplant,SRP495415
SRR28352919,AMPLICON,598,98182846,PRJNA1088414,SAMN40468595,Metagenome or environmental,69526769,FISABIO,2016,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX23958205,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,27_post_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:21:00Z,1,27_post_16S,patient_27_post_transplant,SRP495415
SRR28352920,AMPLICON,597,115265373,PRJNA1088414,SAMN40468594,Metagenome or environmental,81700517,FISABIO,2016,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23958204,Spain,Europe,Spain: Valencia,Homo sapiens,Illumina MiSeq,feces,39.46 N 0.46 W,26_pre_16S,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2024-03-15T00:00:00Z,2024-03-15T09:20:00Z,1,26_pre_16S,patient_26_pre_transplant,SRP495415
